LinkRef,LinkDescription,Date,TimePeriod,AverageJT,AverageSpeed,DataQuality,LinkLength,Flow
AL2524,A417 between A46 and M5 J11A (AL2524),10/17/2014 0:00,89,77.33,120.11,1,2.579999924,113
AL2524,A417 between A46 and M5 J11A (AL2524),10/17/2014 0:00,90,77.33,120.11,1,2.579999924,97.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/17/2014 0:00,91,80.29,115.68,3,2.579999924,86
AL2524,A417 between A46 and M5 J11A (AL2524),10/17/2014 0:00,92,82.52,112.55,3,2.579999924,84.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/17/2014 0:00,93,80.14,115.9,3,2.579999924,68.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/17/2014 0:00,94,81.93,113.37,3,2.579999924,54.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/17/2014 0:00,95,89.57,103.7,3,2.579999924,54.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,0,85.71,108.37,3,2.579999924,49.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,1,81.3,114.24,3,2.579999924,39.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,2,84.22,110.28,3,2.579999924,33.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,3,77.44,119.94,3,2.579999924,33
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,4,93.51,99.33,3,2.579999924,28
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,5,139,66.82,1,2.579999924,26.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,6,139,66.82,1,2.579999924,22.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,7,139,66.82,1,2.579999924,19.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,8,139,66.82,1,2.579999924,18.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,9,139,66.82,1,2.579999924,20.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,10,91.72,101.26,3,2.579999924,13
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,11,91.3,101.73,3,2.579999924,15.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,12,93.96,98.85,3,2.579999924,15
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,13,83.87,110.74,3,2.579999924,13.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,14,82.51,112.57,3,2.579999924,16
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,15,78.53,118.27,3,2.579999924,15
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,16,81.28,114.27,3,2.579999924,16.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,17,90.44,102.7,3,2.579999924,20
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,18,83.64,111.05,3,2.579999924,19.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,19,96.17,96.58,3,2.579999924,21.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,20,86.45,107.44,3,2.579999924,27
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,21,92.32,100.61,3,2.579999924,31.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,22,94.68,98.1,3,2.579999924,45
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,23,95.36,97.4,1,2.579999924,47
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,24,95.36,97.4,1,2.579999924,44.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,25,95.36,97.4,1,2.579999924,60.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,26,80.1,115.96,1,2.579999924,86
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,27,64.84,143.24,1,2.579999924,96
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,28,73.2,126.89,1,2.579999924,117.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,29,81.56,113.88,1,2.579999924,121.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,30,81.56,113.88,1,2.579999924,152
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,31,74.16,125.24,1,2.579999924,172.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,32,74.16,125.24,1,2.579999924,203.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,33,109.98,84.45,1,2.579999924,226.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,34,72.7,127.76,1,2.579999924,256
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,35,74.74,124.27,1,2.579999924,269
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,36,82.19,113.01,1,2.579999924,271.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,37,82.52,112.55,1,2.579999924,322.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,38,82.85,112.11,1,2.579999924,340.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,39,81.08,114.55,1,2.579999924,372.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,40,79.31,117.11,1,2.579999924,364
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,41,94.96,97.81,1,2.579999924,389.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,42,91.85,101.12,1,2.579999924,390.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,43,88.74,104.67,1,2.579999924,408.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,44,106.16,87.49,1,2.579999924,408
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,45,83.5,111.23,1,2.579999924,418
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,46,80.6,115.24,1,2.579999924,406.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,47,77.7,119.54,1,2.579999924,415.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,48,80.72,115.06,1,2.579999924,396
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,49,94.9,97.87,1,2.579999924,355.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,50,79.32,117.1,1,2.579999924,379
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,51,105.34,88.17,1,2.579999924,381.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,52,85.28,108.91,1,2.579999924,372
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,53,79.88,116.27,1,2.579999924,359.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,54,74.48,124.7,1,2.579999924,338.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,55,80.44,115.46,1,2.579999924,361.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,56,89.91,103.3,1,2.579999924,341.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,57,83.93,110.66,1,2.579999924,325
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,58,102.7,90.44,1,2.579999924,326
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,59,95.25,97.51,1,2.579999924,343.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,60,87.79,105.8,1,2.579999924,326.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,61,94.52,98.26,1,2.579999924,322.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,62,90.32,102.83,1,2.579999924,344.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,63,83.01,111.89,1,2.579999924,332.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,64,68.73,135.14,1,2.579999924,338.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,65,94.14,98.66,1,2.579999924,317
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,66,75.04,123.77,1,2.579999924,337
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,67,79.28,117.15,1,2.579999924,337
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,68,83.51,111.22,1,2.579999924,351.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,69,98.62,94.18,1,2.579999924,350.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,70,63.84,145.49,1,2.579999924,328.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,71,96.85,95.9,1,2.579999924,311
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,72,78.05,119,1,2.579999924,295.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,73,78.05,119,1,2.579999924,269.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,74,78.38,118.5,1,2.579999924,254.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,75,78.71,118,1,2.579999924,225
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,76,78.71,118,1,2.579999924,206.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,77,79.86,116.3,1,2.579999924,188.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,78,81,114.67,1,2.579999924,176.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,79,81,114.67,1,2.579999924,155.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,80,89.28,104.03,1,2.579999924,151.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,81,97.56,95.2,1,2.579999924,145
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,82,97.56,95.2,1,2.579999924,125.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,83,79.16,117.33,1,2.579999924,100.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,84,79.16,117.33,1,2.579999924,98.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,85,79.16,117.33,1,2.579999924,103.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,86,96.58,96.17,3,2.579999924,97
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,87,82.78,112.2,3,2.579999924,93
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,88,84.1,110.44,3,2.579999924,89.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,89,79.18,117.3,3,2.579999924,92.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,90,88.94,104.43,3,2.579999924,88
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,91,86.1,107.87,3,2.579999924,78
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,92,89.96,103.25,3,2.579999924,79.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,93,82.95,111.97,3,2.579999924,66
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,94,93.13,99.73,3,2.579999924,60.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/18/2014 0:00,95,87.85,105.73,3,2.579999924,56.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,0,82.82,112.15,3,2.579999924,50.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,1,83.01,111.89,1,2.579999924,39.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,2,83.01,111.89,1,2.579999924,36.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,3,83.01,111.89,1,2.579999924,37.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,4,83.01,111.89,1,2.579999924,29
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,5,83.01,111.89,1,2.579999924,21.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,6,81.09,114.54,3,2.579999924,23
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,7,86.67,107.17,3,2.579999924,18
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,8,81.49,113.98,3,2.579999924,16.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,9,94.98,97.79,3,2.579999924,15
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,10,95.26,97.5,3,2.579999924,13
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,11,89.91,103.3,3,2.579999924,14
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,12,88.41,105.06,3,2.579999924,12.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,13,89.62,103.64,3,2.579999924,11.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,14,91.57,101.43,3,2.579999924,12
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,15,94.78,98,3,2.579999924,9
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,16,88.55,104.89,3,2.579999924,11.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,17,75.28,123.38,1,2.579999924,12
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,18,75.28,123.38,1,2.579999924,10.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,19,75.28,123.38,1,2.579999924,11.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,20,75.28,123.38,1,2.579999924,13.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,21,75.28,123.38,1,2.579999924,17.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,22,85.38,108.78,3,2.579999924,23
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,23,90.07,103.12,3,2.579999924,29.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,24,91.73,101.25,3,2.579999924,24.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,25,85.25,108.95,3,2.579999924,31.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,26,92.16,100.78,3,2.579999924,43
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,27,82.21,112.98,3,2.579999924,50.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,28,82.86,112.09,3,2.579999924,61
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,29,89.05,104.3,3,2.579999924,70.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,30,88.42,105.04,3,2.579999924,84
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,31,74.84,124.1,1,2.579999924,88
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,32,74.84,124.1,1,2.579999924,100
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,33,74.84,124.1,1,2.579999924,123.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,34,79.16,117.33,1,2.579999924,140.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,35,84.78,109.55,1,2.579999924,176
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,36,90.77,102.32,1,2.579999924,182.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,37,96.75,96,1,2.579999924,204.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,38,98.74,94.07,1,2.579999924,252.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,39,100.72,92.22,1,2.579999924,275.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,40,100.72,92.22,1,2.579999924,274.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,41,77.28,120.19,1,2.579999924,303.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,42,77.28,120.19,1,2.579999924,323.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,43,66.28,140.13,1,2.579999924,338.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,44,69.71,133.24,1,2.579999924,343
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,45,73.13,127.01,1,2.579999924,335
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,46,73.13,127.01,1,2.579999924,347.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,47,73.13,127.01,1,2.579999924,388.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,48,75.38,123.22,1,2.579999924,335
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,49,75.38,123.22,1,2.579999924,363
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,50,75.38,123.22,1,2.579999924,346
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,51,91.07,101.99,1,2.579999924,336.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,52,82.39,112.73,1,2.579999924,321
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,53,73.71,126.01,1,2.579999924,330.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,54,96.66,96.09,1,2.579999924,318.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,55,101.07,91.9,1,2.579999924,324.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,56,79.17,117.32,1,2.579999924,310.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,57,87.09,106.65,1,2.579999924,317.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,58,87.09,106.65,1,2.579999924,325
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,59,87.69,105.92,1,2.579999924,333.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,60,88.29,105.2,1,2.579999924,332
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,61,88.29,105.2,1,2.579999924,356.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,62,97.79,94.98,1,2.579999924,359.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,63,84.78,109.55,1,2.579999924,373.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,64,71.76,129.43,1,2.579999924,388.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,65,79.46,116.89,1,2.579999924,383.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,66,87.16,106.56,1,2.579999924,390.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,67,87.16,106.56,1,2.579999924,386.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,68,81.72,113.66,1,2.579999924,375.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,69,76.27,121.78,1,2.579999924,375.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,70,76.27,121.78,1,2.579999924,357.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,71,81.59,113.84,1,2.579999924,365.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,72,77.68,119.57,1,2.579999924,335.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,73,70.1,132.5,1,2.579999924,315.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,74,85.13,109.1,1,2.579999924,268.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,75,85.37,108.8,1,2.579999924,287.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,76,85.6,108.5,1,2.579999924,259.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,77,108.37,85.71,1,2.579999924,273.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,78,102.19,90.89,1,2.579999924,218.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,79,96,96.75,1,2.579999924,199.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,80,96,96.75,1,2.579999924,205.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,81,78.27,118.67,1,2.579999924,199.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,82,78.27,118.67,1,2.579999924,155
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,83,86.53,107.34,1,2.579999924,137.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,84,94.78,98,1,2.579999924,141.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,85,94.78,98,1,2.579999924,129.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,86,94.78,98,1,2.579999924,126.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,87,92.76,100.13,3,2.579999924,95.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,88,88.9,104.48,3,2.579999924,91.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,89,85.05,109.21,3,2.579999924,81.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,90,86.25,107.69,3,2.579999924,79
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,91,78.37,118.51,3,2.579999924,63
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,92,84.13,110.4,3,2.579999924,56.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,93,86.7,107.13,3,2.579999924,46.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,94,82.82,112.15,3,2.579999924,43.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/19/2014 0:00,95,79.6,116.68,3,2.579999924,34
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,0,86.49,107.39,3,2.579999924,34.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,1,85.74,108.33,3,2.579999924,26.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,2,87.47,106.18,3,2.579999924,21.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,3,81.79,113.56,3,2.579999924,16
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,4,98.43,94.36,3,2.579999924,17.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,5,88.6,104.83,3,2.579999924,15
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,6,96.57,96.18,3,2.579999924,14.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,7,80.38,115.55,3,2.579999924,13.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,8,109.39,84.91,3,2.579999924,13.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,9,95.26,97.5,3,2.579999924,16
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,10,72.85,127.49,3,2.579999924,12.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,11,94.67,98.11,3,2.579999924,14
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,12,107.25,86.6,3,2.579999924,13.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,13,87.16,106.56,3,2.579999924,15.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,14,90.41,102.73,3,2.579999924,16
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,15,88.97,104.39,3,2.579999924,18.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,16,91.99,100.97,3,2.579999924,18.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,17,97.77,95,3,2.579999924,21.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,18,75.21,123.49,1,2.579999924,31.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,19,75.21,123.49,1,2.579999924,38.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,20,75.21,123.49,1,2.579999924,52.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,21,102.77,90.38,1,2.579999924,62
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,22,130.32,71.27,1,2.579999924,89.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,23,130.32,71.27,1,2.579999924,102
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,24,99.4,93.44,1,2.579999924,133
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,25,99.4,93.44,1,2.579999924,168.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,26,90.03,103.17,1,2.579999924,244
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,27,87.11,106.62,1,2.579999924,322.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,28,84.18,110.33,1,2.579999924,410.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,29,85.43,108.72,1,2.579999924,514
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,30,94.98,97.79,1,2.579999924,596
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,31,86.14,107.82,1,2.579999924,618.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,32,78.4,118.47,1,2.579999924,645.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,33,90.79,102.3,1,2.579999924,651.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,34,79.6,116.68,1,2.579999924,602.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,35,77.04,120.56,1,2.579999924,561.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,36,87.35,106.33,1,2.579999924,495.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,37,107.04,86.77,1,2.579999924,426.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,38,87.04,106.71,1,2.579999924,372.25
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,39,84.22,110.28,1,2.579999924,344.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,40,81.4,114.1,1,2.579999924,321.75
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,41,75.72,122.66,1,2.579999924,344.5
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,42,76.48,121.44,1,2.579999924,321
AL2524,A417 between A46 and M5 J11A (AL2524),10/20/2014 0:00,43,77.23,120.26,1,2.579999924,326
